filename	ann_id	label	start_span	end_span	text
es-S1130-05582014000200008-1	T14	PROCEDIMIENTO	2114	2144	procedimiento de descompresión
es-S1130-05582014000200008-1	T15	PROCEDIMIENTO	2228	2250	excéresis de la lesión
es-S1130-05582014000200008-1	T16	PROCEDIMIENTO	2255	2263	curetaje
es-S1130-05582014000200008-1	T17	PROCEDIMIENTO	2339	2445	defecto óseo subyacente fue reconstruido mediante la utilización de una placa de reconstrucción mandibular
es-S1130-05582014000200008-1	T18	PROCEDIMIENTO	2478	2501	estudio histopatológico
es-S1130-05582014000200008-1	T19	PROCEDIMIENTO	1085	1103	biopsia incisional
es-S1130-05582014000200008-1	T20	PROCEDIMIENTO	2266	2334	aplicación de solución de Carnoy durante 30 s en el lecho operatorio
es-S1130-05582014000200008-1	T21	PROCEDIMIENTO	3407	3429	tratamiento oncológico
es-S1130-05582014000200008-1	T22	PROCEDIMIENTO	2199	2212	radiofráficos
es-S1139-76322016000200010-1	T1	PROCEDIMIENTO	204	222	exploración física
es-S1139-76322016000200010-1	T2	PROCEDIMIENTO	561	585	exploración ginecológica
es-S1139-76322016000200010-1	T3	PROCEDIMIENTO	656	671	exudado vaginal
es-S1139-76322016000200010-1	T4	PROCEDIMIENTO	801	828	cultivo del exudado vaginal
es-S1139-76322016000200010-1	T5	PROCEDIMIENTO	1064	1076	coprocultivo
es-S1139-76322016000200010-1	T6	PROCEDIMIENTO	1078	1105	cultivo de exudado perianal
es-S1139-76322016000200010-1	T7	PROCEDIMIENTO	1164	1187	tratamiento antibiótico
es-S1139-76322016000200010-1	T8	PROCEDIMIENTO	1108	1118	urocultivo
es-S1139-76322016000200010-1	T9	PROCEDIMIENTO	884	896	antibiograma
es-S1139-76322011000300007-2	T1	PROCEDIMIENTO	509	527	exploración física
es-S1139-76322011000300007-2	T2	PROCEDIMIENTO	769	785	hidratación oral
es-S1139-76322011000300007-2	T3	PROCEDIMIENTO	610	619	hemograma
es-S1139-76322011000300007-2	T4	PROCEDIMIENTO	793	805	coprocultivo
es-S1139-76322011000300007-2	T5	PROCEDIMIENTO	634	651	gasometría venosa
es-S1139-76322011000300007-2	T6	PROCEDIMIENTO	621	631	bioquímica
es-S1130-05582017000100031-1	T1	PROCEDIMIENTO	238	341	colocación de 2 perlas de hidrogel esterilizadas en autoclave para la expansión tisular de la premaxila
es-S1130-05582017000100031-1	T2	PROCEDIMIENTO	896	932	colocación de los implantes dentales
es-S1130-05582017000100031-1	T3	PROCEDIMIENTO	547	557	aloinjerto
es-S1130-05582017000100031-1	T4	PROCEDIMIENTO	358	373	aloinjerto óseo
es-S1130-05582017000100031-1	T5	PROCEDIMIENTO	660	679	cierre de la herida
es-S1130-05582017000100031-1	T6	PROCEDIMIENTO	736	743	colgajo
es-S1130-05582017000100031-1	T7	PROCEDIMIENTO	748	793	incisiones para liberar tensión del periostio
es-S1130-05582017000100031-1	T8	PROCEDIMIENTO	1025	1039	rehabilitación
S0004-06142007000100015-1	T1	PROCEDIMIENTO	1813	1834	baciloscopia en orina
S0004-06142007000100015-1	T2	PROCEDIMIENTO	519	539	bioquímica sanguínea
S0004-06142007000100015-1	T3	PROCEDIMIENTO	1461	1472	cistoscopia
S0004-06142007000100015-1	T4	PROCEDIMIENTO	3306	3317	cistoscopia
S0004-06142007000100015-1	T5	PROCEDIMIENTO	682	723	citología urinaria por micción espontánea
S0004-06142007000100015-1	T6	PROCEDIMIENTO	1837	1930	cultivo Lowenstein-Jensen de 6 muestras de la primera orina de la mañana en días consecutivos
S0004-06142007000100015-1	T7	PROCEDIMIENTO	1395	1414	ecografía urológica
S0004-06142007000100015-1	T8	PROCEDIMIENTO	2156	2181	estudio anatomopatológico
S0004-06142007000100015-1	T9	PROCEDIMIENTO	121	134	histerectomía
S0004-06142007000100015-1	T10	PROCEDIMIENTO	2701	2729	medidas higiénico-dietéticas
S0004-06142007000100015-1	T11	PROCEDIMIENTO	2732	2754	profilaxis antibiótica
S0004-06142007000100015-1	T12	PROCEDIMIENTO	2089	2151	resección endoscópica de las lesiones descritas bajo anestesia
S0004-06142007000100015-1	T13	PROCEDIMIENTO	575	593	sedimento de orina
S0004-06142007000100015-1	T14	PROCEDIMIENTO	630	640	urocultivo
S0004-06142007000100015-1	T15	PROCEDIMIENTO	424	435	urocultivos
S0004-06142007000100015-1	T16	PROCEDIMIENTO	3338	3349	urocultivos
S0004-06142007000100015-1	T17	PROCEDIMIENTO	1276	1297	urografía intravenosa
S0004-06142007000100015-1	T18	PROCEDIMIENTO	861	875	antibioteparia
S0004-06142007000100015-1	T19	PROCEDIMIENTO	878	893	anticolinérgico
S0004-06142007000100015-1	T20	PROCEDIMIENTO	1089	1104	anticolinérgico
S0004-06142007000100015-1	T21	PROCEDIMIENTO	1766	1775	urografía
S0004-06142007000100015-1	T22	PROCEDIMIENTO	2027	2065	estudios negativos para bacilo de Koch
es-S0210-48062007001000016-1	T1	PROCEDIMIENTO	849	867	exploración física
es-S0210-48062007001000016-1	T2	PROCEDIMIENTO	291	310	cistectomía radical
es-S0210-48062007001000016-1	T3	PROCEDIMIENTO	315	349	reconstrucción vesical tipo Studer
es-S0210-48062007001000016-1	T4	PROCEDIMIENTO	905	916	audiometría
es-S0210-48062007001000016-1	T5	PROCEDIMIENTO	987	1003	impedanciometría
es-S0210-48062007001000016-1	T6	PROCEDIMIENTO	1580	1591	corticoides
es-S0210-48062007001000016-1	T7	PROCEDIMIENTO	494	529	tratamiento antibiótico y diurético
es-S0210-48062007001000016-1	T8	PROCEDIMIENTO	2434	2485	adaptación de una prótesis acústica en oído derecho
es-S0210-48062007001000016-1	T9	PROCEDIMIENTO	1747	1770	tratamiento corticoideo
es-S0210-48062007001000016-1	T10	PROCEDIMIENTO	2515	2559	tratamiento complementario con quimioterapia
es-S0210-48062007001000016-1	T11	PROCEDIMIENTO	1946	1957	audiometría
es-S0210-48062007001000016-1	T12	PROCEDIMIENTO	255	271	biopsia múltiple
es-S0210-48062007001000016-1	T13	PROCEDIMIENTO	1150	1159	anamnesis
es-S1137-66272010000300010-1	T1	PROCEDIMIENTO	1201	1214	rehidratación
es-S1137-66272010000300010-1	T2	PROCEDIMIENTO	1690	1706	gammagrafía ósea
es-S1137-66272010000300010-1	T3	PROCEDIMIENTO	1728	1752	TAC torácico y abdominal
es-S1137-66272010000300010-1	T4	PROCEDIMIENTO	1070	1088	exploración física
es-S1137-66272010000300010-1	T5	PROCEDIMIENTO	1090	1112	radiografía de abdomen
es-S1137-66272010000300010-1	T6	PROCEDIMIENTO	1115	1133	electrocardiograma
es-S1137-66272010000300010-1	T7	PROCEDIMIENTO	1577	1597	marcadores tumorales
es-S1137-66272010000300010-1	T8	PROCEDIMIENTO	271	284	histerectomía
es-S1137-66272010000300010-1	T9	PROCEDIMIENTO	1895	1954	biopsia transvaginal de la masa en fondo de saco de Douglas
es-S1137-66272010000300010-1	T10	PROCEDIMIENTO	289	310	anexectomía bilateral
es-S1137-66272010000300010-1	T11	PROCEDIMIENTO	313	336	linfadenectomía pélvica
es-S1137-66272010000300010-1	T12	PROCEDIMIENTO	369	382	braquiterapia
es-S1137-66272010000300010-1	T13	PROCEDIMIENTO	2056	2075	cuidados paliativos
es-S1137-66272010000300010-1	T14	PROCEDIMIENTO	762	771	analítica
es-S1137-66272010000300010-1	T15	PROCEDIMIENTO	943	952	analítica
es-S0365-66912004000600008-1	T1	PROCEDIMIENTO	87	116	trabeculectomía de ambos ojos
es-S0365-66912004000600008-1	T2	PROCEDIMIENTO	231	249	facoemulsificación
es-S0365-66912004000600008-1	T3	PROCEDIMIENTO	894	897	OCT
es-S0365-66912004000600008-1	T4	PROCEDIMIENTO	197	221	intervenido de cataratas
es-S0365-66912004000600008-1	T5	PROCEDIMIENTO	1532	1535	OCT
es-S0365-66912004000600008-1	T6	PROCEDIMIENTO	254	303	implante de lente intraocular de cámara posterior
es-S0365-66912004000600008-1	T7	PROCEDIMIENTO	462	479	cirugía filtrante
es-S0210-48062004000400007-1	T1	PROCEDIMIENTO	262	274	Tórax PA y L
es-S0210-48062004000400007-1	T2	PROCEDIMIENTO	377	390	TAC abdominal
es-S0210-48062004000400007-1	T3	PROCEDIMIENTO	987	1003	Gammagrafía ósea
es-S0210-48062004000400007-1	T4	PROCEDIMIENTO	2046	2066	TAC cervico-torácico
es-S0210-48062004000400007-1	T5	PROCEDIMIENTO	622	649	administración de contraste
es-S0210-48062004000400007-1	T6	PROCEDIMIENTO	2393	2457	tiroidectomía total y vaciamiento ganglionar funcional izquierdo
es-S0210-48062004000400007-1	T7	PROCEDIMIENTO	1456	1475	anatomía patológica
es-S0210-48062004000400007-1	T8	PROCEDIMIENTO	2664	2701	sesión con dosis ablativa de Yodo-131
es-S0210-48062004000400007-1	T9	PROCEDIMIENTO	51	60	ecografía
es-S0210-48062004000400007-1	T10	PROCEDIMIENTO	2460	2480	laringuectomía total
es-S0210-48062004000400007-1	T11	PROCEDIMIENTO	1247	1283	nefrectomía parcial superior derecha
es-S0210-48062004000400007-1	T12	PROCEDIMIENTO	235	261	Exploraciones radiológicas
es-S0210-48062004000400007-1	T13	PROCEDIMIENTO	1556	1582	estudio inmunohistoquímico
es-S0210-48062004000400007-1	T14	PROCEDIMIENTO	1393	1402	resección
es-S0210-48062004000400007-1	T15	PROCEDIMIENTO	2528	2545	anatomopatológico
es-S1130-01082008001200016-1	T1	PROCEDIMIENTO	102	141	tomografía computerizada (TC) abdominal
es-S1130-01082008001200016-1	T2	PROCEDIMIENTO	128	130	TC
es-S1130-01082008001200016-1	T3	PROCEDIMIENTO	236	260	hemicolectomía izquierda
es-S1130-01082008001200016-1	T4	PROCEDIMIENTO	265	284	anatomía patológica
es-S1130-01082008001200016-1	T5	PROCEDIMIENTO	364	408	examen ultraestructural e inmunohistoquímico
es-S1130-01082008001200016-1	T6	PROCEDIMIENTO	410	413	IHQ
es-S1130-01082008001200016-1	T7	PROCEDIMIENTO	607	664	tratamiento adyuvante con imatinib 400 mg al día vía oral
es-S1130-01082008001200016-1	T8	PROCEDIMIENTO	468	594	recidiva doble situada en la transcavidad de los epiplones y adyacente a la pared del ciego la cual fue resecada completamente
es-S1139-76322014000500014-1	T1	PROCEDIMIENTO	1020	1030	TC craneal
es-S1139-76322014000500014-1	T2	PROCEDIMIENTO	707	728	ecografías prenatales
es-S1139-76322014000500014-1	T3	PROCEDIMIENTO	1419	1532	se monitorizan las presiones intracraneales con un sensor epidural neumático, mediante trépano frontal precoronal
es-S1139-76322014000500014-1	T4	PROCEDIMIENTO	740	754	parto eutócico
es-S1139-76322014000500014-1	T5	PROCEDIMIENTO	1202	1212	RM craneal
es-S1139-76322014000500014-1	T6	PROCEDIMIENTO	1648	1802	cistocisternostomía, comunicando el QA con la cisterna óptico-carotídea, mediante endoscopio angulado 30° y un catéter con doble balón de ventriculostomía
es-S1139-76322014000500014-1	T7	PROCEDIMIENTO	1361	1384	contraste con gadolinio
es-S1139-76322014000500014-1	T8	PROCEDIMIENTO	431	454	exploración neurológica
es-S1139-76322014000500014-1	T9	PROCEDIMIENTO	479	491	fondo de ojo
es-S1698-44472005000100002-1	T1	PROCEDIMIENTO	1023	1070	biopsia se fijó en formalina bufferizada al 10%
es-S1698-44472005000100002-1	T2	PROCEDIMIENTO	806	824	biopsia escisional
es-S1698-44472005000100002-1	T3	PROCEDIMIENTO	831	846	anestesia local
es-S1698-44472005000100002-1	T4	PROCEDIMIENTO	862	883	técnica de sacabocado
es-S1698-44472005000100002-1	T5	PROCEDIMIENTO	1107	1175	estudio microscópico de la misma, con tinción de hematoxilina-eosina
es-S1698-44472005000100002-1	T6	PROCEDIMIENTO	272	286	examen clínico
es-S1698-44472005000100002-1	T7	PROCEDIMIENTO	552	587	incisivos superiores por exodoncias
es-S1698-44472005000100002-1	T8	PROCEDIMIENTO	604	642	prótesis parcial removible de acrílico
es-S1698-44472005000100002-1	T9	PROCEDIMIENTO	755	776	citología exfoliativa
es-S0465-546X2014000300010-1	T1	PROCEDIMIENTO	1001	1031	serología para hepatitis A y B
es-S0465-546X2014000300010-1	T2	PROCEDIMIENTO	1183	1229	vacunada frente a la Hepatitis A y Hepatitis B
es-S0465-546X2014000300010-1	T3	PROCEDIMIENTO	490	523	marcadores virales para Hepatitis
es-S0465-546X2014000300010-1	T4	PROCEDIMIENTO	935	963	seriado de enzimas hepáticas
es-S0465-546X2014000300010-1	T5	PROCEDIMIENTO	923	932	analítica
es-S0365-66912006000100010-1	T1	PROCEDIMIENTO	275	297	intubación orotraqueal
es-S0365-66912006000100010-1	T2	PROCEDIMIENTO	300	316	drenaje torácico
es-S0365-66912006000100010-1	T3	PROCEDIMIENTO	321	332	TAC craneal
es-S0365-66912006000100010-1	T4	PROCEDIMIENTO	524	534	TAC facial
es-S0365-66912006000100010-1	T5	PROCEDIMIENTO	723	744	estudio oftalmológico
es-S0365-66912006000100010-1	T6	PROCEDIMIENTO	799	813	biomicroscopía
es-S0365-66912006000100010-1	T7	PROCEDIMIENTO	898	909	funduscopía
es-S0365-66912006000100010-1	T8	PROCEDIMIENTO	1091	1132	estudio de la motilidad ocular intrínseca
es-S0365-66912006000100010-1	T9	PROCEDIMIENTO	1647	1657	RM craneal
es-S0365-66912006000100010-1	T10	PROCEDIMIENTO	2126	2192	inyección de toxina botulínica (5 UI Botox) en ambos rectos medios
es-S0365-66912006000100010-1	T11	PROCEDIMIENTO	1578	1600	tratamiento quirúrgico
es-S0365-66912006000100010-1	T12	PROCEDIMIENTO	1737	1748	exploración
es-S0365-66912006000100010-1	T13	PROCEDIMIENTO	1500	1516	radiológicamente
es-S0212-71992006000800008-1	T1	PROCEDIMIENTO	76	90	apendicectomía
es-S0212-71992006000800008-1	T2	PROCEDIMIENTO	246	264	exploración física
es-S0212-71992006000800008-1	T3	PROCEDIMIENTO	475	506	radiografías de tórax y abdomen
es-S0212-71992006000800008-1	T4	PROCEDIMIENTO	551	576	endoscopia digestiva alta
es-S0212-71992006000800008-1	T5	PROCEDIMIENTO	748	774	biopsias en antro y cuerpo
es-S0212-71992006000800008-1	T6	PROCEDIMIENTO	881	900	ecografía abdominal
es-S0212-71992006000800008-1	T7	PROCEDIMIENTO	1137	1167	tratamiento con antisecretores
es-S0212-71992006000800008-1	T8	PROCEDIMIENTO	1262	1287	endoscopia digestiva alta
es-S0212-71992006000800008-1	T9	PROCEDIMIENTO	1474	1497	enteroscopia de pulsión
es-S0212-71992006000800008-1	T10	PROCEDIMIENTO	1741	1760	tránsito intestinal
es-S0212-71992006000800008-1	T11	PROCEDIMIENTO	1911	1924	TAC abdominal
es-S0212-71992006000800008-1	T12	PROCEDIMIENTO	2407	2466	resección del tumor y posterior anastomosis duodeno-yeyunal
es-S0212-71992006000800008-1	T13	PROCEDIMIENTO	2350	2368	estudios de imagen
es-S0212-71992006000800008-1	T14	PROCEDIMIENTO	1876	1896	estudio de extensión
es-S0212-71992006000800008-1	T15	PROCEDIMIENTO	1672	1680	biopsias
es-S0212-71992006000800008-1	T16	PROCEDIMIENTO	2380	2402	tratamiento quirúrgico
es-S0212-71992006000800008-1	T17	PROCEDIMIENTO	371	380	analítica
es-S0212-71992006000800008-1	T18	PROCEDIMIENTO	1622	1641	paso del endoscopio
es-S0212-71992006000800008-1	T19	PROCEDIMIENTO	280	327	se palpaban masas ni visceromegalias en abdomen
es-S1137-66272008000500007-1	T1	PROCEDIMIENTO	1936	1962	estudio inmunohematológico
es-S1137-66272008000500007-1	T2	PROCEDIMIENTO	261	270	ecografía
es-S1137-66272008000500007-1	T3	PROCEDIMIENTO	1363	1381	ecografía cerebral
es-S1137-66272008000500007-1	T4	PROCEDIMIENTO	109	116	legrado
es-S1137-66272008000500007-1	T5	PROCEDIMIENTO	1493	1522	catéter de derivación externo
es-S1137-66272008000500007-1	T6	PROCEDIMIENTO	396	403	cesárea
es-S1137-66272008000500007-1	T7	PROCEDIMIENTO	520	551	exploración de la recién nacida
es-S1137-66272008000500007-1	T8	PROCEDIMIENTO	560	567	cesárea
es-S1137-66272008000500007-1	T9	PROCEDIMIENTO	607	620	test de Apgar
es-S1137-66272008000500007-1	T10	PROCEDIMIENTO	1713	1727	antibioterapia
es-S1137-66272008000500007-1	T11	PROCEDIMIENTO	1763	1825	implantación de una válvula de derivación ventrículoperitoneal
es-S1137-66272008000500007-1	T12	PROCEDIMIENTO	909	1018	se transfundió una alícuota de concentrado de plaquetas de aféresis irradiado, de fenotipo HPA-1a desconocido
es-S1137-66272008000500007-1	T13	PROCEDIMIENTO	1224	1250	estudio inmunohematológico
es-S1137-66272008000500007-1	T14	PROCEDIMIENTO	816	825	hemograma
es-S1137-66272008000500007-1	T15	PROCEDIMIENTO	1264	1285	Transfusión Sanguínea
es-S1137-66272008000500007-1	T16	PROCEDIMIENTO	1846	1931	se transfundió una alícuota de concentrado de hematíes leucodepleccionado e irradiado
es-S1137-66272008000500007-1	T17	PROCEDIMIENTO	429	446	estudio analítico
es-S1137-66272008000500007-1	T20	PROCEDIMIENTO	468	515	serología positiva (IgM) para el Parvovirus B19
es-S1698-69462006000300015-1	T1	PROCEDIMIENTO	1059	1082	estudio histopatológico
es-S1698-69462006000300015-1	T2	PROCEDIMIENTO	660	718	incisión por sobre el borde anterior de la rama mandibular
es-S1698-69462006000300015-1	T3	PROCEDIMIENTO	720	776	desinsertando todas las inserciones del músculo temporal
es-S1698-69462006000300015-1	T4	PROCEDIMIENTO	209	232	examen físico extraoral
es-S1698-69462006000300015-1	T5	PROCEDIMIENTO	882	897	coronoidectomía
es-S1698-69462006000300015-1	T6	PROCEDIMIENTO	517	534	ortopantomografía
es-S1698-69462006000300015-1	T7	PROCEDIMIENTO	468	477	palpación
es-S1698-69462006000300015-1	T8	PROCEDIMIENTO	1306	1363	remodelación casi completa de la deformidad de la mejilla
es-S1130-14732006000400007-1	T1	PROCEDIMIENTO	3214	3282	legrado de ambas cavidades sinusales para análisis anatomopatológico
es-S1130-14732006000400007-1	T2	PROCEDIMIENTO	804	820	gammagrafía ósea
es-S1130-14732006000400007-1	T3	PROCEDIMIENTO	2149	2199	incisión en alas de mariposa en la región glabelar
es-S1130-14732006000400007-1	T4	PROCEDIMIENTO	219	246	biopsia por punción sinusal
es-S1130-14732006000400007-1	T5	PROCEDIMIENTO	2239	2258	despegar el colgajo
es-S1130-14732006000400007-1	T6	PROCEDIMIENTO	3765	3767	TC
es-S1130-14732006000400007-1	T7	PROCEDIMIENTO	994	1007	quimioterapia
es-S1130-14732006000400007-1	T8	PROCEDIMIENTO	3836	3871	relleno total de la cavidad sinusal
es-S1130-14732006000400007-1	T9	PROCEDIMIENTO	297	374	exéresis quirúrgica del mismo mediante una incisión a nivel de ceja izquierda
es-S1130-14732006000400007-1	T10	PROCEDIMIENTO	2341	2414	limpieza y legrado y a fresar las paredes del seno con material rotatorio
es-S1130-14732006000400007-1	T11	PROCEDIMIENTO	381	418	osteotomía de pared anterior del seno
es-S1130-14732006000400007-1	T12	PROCEDIMIENTO	2416	2518	Se tomó un injerto de 50 cc. de hueso corticoesponjoso de la tibia proximal derecha mediante un trócar
es-S1130-14732006000400007-1	T13	PROCEDIMIENTO	561	616	análisis histopatológico de la mucosa sinusal extirpada
es-S1130-14732006000400007-1	T14	PROCEDIMIENTO	1294	1320	tratamiento quimioterápico
es-S1130-14732006000400007-1	T15	PROCEDIMIENTO	2643	2677	extrajeron 250 cc de sangre venosa
es-S1130-14732006000400007-1	T16	PROCEDIMIENTO	1659	1671	antibiograma
es-S1130-14732006000400007-1	T17	PROCEDIMIENTO	1712	1724	Rx de cráneo
es-S1130-14732006000400007-1	T18	PROCEDIMIENTO	3031	3070	se rellenaron ambas cavidades sinusales
es-S1130-14732006000400007-1	T19	PROCEDIMIENTO	3088	3118	Se suturó la herida quirúrgica
es-S1130-14732006000400007-1	T20	PROCEDIMIENTO	1790	1792	TC
es-S1130-14732006000400007-1	T21	PROCEDIMIENTO	1795	1797	RM
es-S1130-14732006000400007-1	T22	PROCEDIMIENTO	1619	1656	Se tomaron unas muestras para cultivo
es-S1130-14732006000400007-1	T23	PROCEDIMIENTO	470	496	análisis anatomopatológico
es-S1130-14732006000400007-1	T24	PROCEDIMIENTO	2664	2758	sangre venosa para preparar el PRP, que fueron centrifugados mediante una técnica de dos fases
es-S1130-14732006000400007-1	T25	PROCEDIMIENTO	2914	2966	se activó el coágulo de PRP mediante cloruro cálcico
es-S1130-14732006000400007-1	T26	PROCEDIMIENTO	1440	1451	exploración
es-S1130-14732006000400007-1	T27	PROCEDIMIENTO	2110	2132	tratamiento quirúrgico
es-S1130-14732006000400007-1	T28	PROCEDIMIENTO	66	77	penicilinas
es-S1130-14732006000400007-1	T29	PROCEDIMIENTO	3119	3188	colocándose plasma pobre en factores de crecimiento sobre la cicatriz
es-S1130-14732006000400007-1	T33	PROCEDIMIENTO	3798	3810	intervención
es-S1130-05582016000400228-1	T1	PROCEDIMIENTO	740	756	estudio hormonal
es-S1130-05582016000400228-1	T2	PROCEDIMIENTO	269	287	exploración física
es-S1130-05582016000400228-1	T3	PROCEDIMIENTO	425	462	tomografía computarizada (TC) craneal
es-S1130-05582016000400228-1	T4	PROCEDIMIENTO	451	453	TC
es-S1130-05582016000400228-1	T5	PROCEDIMIENTO	487	489	RM
es-S1130-05582016000400228-1	T6	PROCEDIMIENTO	1462	1503	estudio histológico de la lesión parietal
es-S1130-05582016000400228-1	T7	PROCEDIMIENTO	997	1124	multifragmentación y remodelación de la pared anterior del seno conservando su mucosa, utilizando para ello bisturí ultrasónico
es-S1130-05582016000400228-1	T8	PROCEDIMIENTO	1126	1179	Se reconstruye el defecto óseo con malla reabsorbible
es-S1130-05582016000400228-1	T9	PROCEDIMIENTO	1244	1320	resección y remodelamiento de la lesión parietal reponiendo cortical interna
es-S1130-05582016000400228-1	T10	PROCEDIMIENTO	455	485	craneal y resonancia magnética
es-S1130-05582016000400228-1	T11	PROCEDIMIENTO	868	930	incisión coronal que deja expuestos hueso frontal y raíz nasal
es-S1130-05582016000400228-1	T12	PROCEDIMIENTO	1709	1721	intervención
es-S1130-05582016000400228-1	T13	PROCEDIMIENTO	825	852	intervenida quirúrgicamente
es-S1130-05582016000400228-1	T14	PROCEDIMIENTO	360	369	palpación
es-S0365-66912006000700011-1	T1	PROCEDIMIENTO	85	115	triple by-pass aorto-coronario
es-S0365-66912006000700011-1	T2	PROCEDIMIENTO	254	299	coronariografía mediante cateterismo cardíaco
es-S0365-66912006000700011-1	T3	PROCEDIMIENTO	485	529	tratamiento con un antiagregante plaquetario
es-S0365-66912006000700011-1	T4	PROCEDIMIENTO	957	977	cateterismo cardíaco
es-S0365-66912006000700011-1	T5	PROCEDIMIENTO	1240	1263	estudio de fondo de ojo
es-S0365-66912006000700011-1	T6	PROCEDIMIENTO	1847	1862	coronariografía
es-S0365-66912006000700011-1	T7	PROCEDIMIENTO	1870	1879	necropsia
es-S0365-66912006000700011-1	T8	PROCEDIMIENTO	1417	1429	fondo de ojo
es-S0365-66912006000700011-1	T9	PROCEDIMIENTO	1155	1162	biopsia
es-S0365-66912006000700011-1	T10	PROCEDIMIENTO	1289	1314	exploración oftalmológica
es-S0365-66912006000700011-1	T11	PROCEDIMIENTO	1035	1047	hemodiálisis
es-S0365-66912006000700011-1	T12	PROCEDIMIENTO	645	656	cateterismo
es-S0365-66912006000700011-1	T15	PROCEDIMIENTO	742	751	analítica
es-S0365-66912006000700011-1	T18	PROCEDIMIENTO	68	115	intervención con triple by-pass aorto-coronario
es-S0365-66912007001000009-1	T1	PROCEDIMIENTO	903	927	tomografía computarizada
es-S0365-66912007001000009-1	T2	PROCEDIMIENTO	1378	1387	peritomía
es-S0365-66912007001000009-1	T3	PROCEDIMIENTO	1953	1979	vitrectomía vía pars plana
es-S0365-66912007001000009-1	T4	PROCEDIMIENTO	930	950	resonancia magnética
es-S0365-66912007001000009-1	T5	PROCEDIMIENTO	1397	1433	extracción del cristalino prolapsado
es-S0365-66912007001000009-1	T6	PROCEDIMIENTO	1982	2018	sutura de lente intraocular a sulcus
es-S0365-66912007001000009-1	T7	PROCEDIMIENTO	1435	1463	sutura de la herida escleral
es-S0365-66912007001000009-1	T8	PROCEDIMIENTO	338	359	antidiabéticos orales
es-S0365-66912007001000009-1	T9	PROCEDIMIENTO	546	582	exploración con lámpara de hendidura
es-S0365-66912007001000009-1	T10	PROCEDIMIENTO	1661	1681	lámpara de hendidura
es-S0365-66912007001000009-1	T11	PROCEDIMIENTO	1482	1517	antibioterapia intravenosa y tópica
es-S0365-66912007001000009-1	T12	PROCEDIMIENTO	1796	1808	fondo de ojo
es-S0365-66912007001000009-1	T13	PROCEDIMIENTO	1886	1902	ecografia modo B
es-S0365-66912007001000009-1	T14	PROCEDIMIENTO	274	291	corrección óptica
es-S0365-66912007001000009-1	T15	PROCEDIMIENTO	521	532	estenopeico
es-S0365-66912007001000009-1	T17	PROCEDIMIENTO	1542	1549	cirugía
es-S0365-66912007001000009-1	T18	PROCEDIMIENTO	1932	1939	cirugía
es-S0365-66912007001000009-1	T21	PROCEDIMIENTO	884	901	pruebas de imagen
es-S0212-71992007000200007-1	T1	PROCEDIMIENTO	184	221	quemioterapia según el esquema CHOP-R
es-S0212-71992007000200007-1	T2	PROCEDIMIENTO	341	355	autotrasplante
es-S0212-71992007000200007-1	T3	PROCEDIMIENTO	403	417	TAC total body
es-S0212-71992007000200007-1	T4	PROCEDIMIENTO	482	502	biopsia osteomedular
es-S0212-71992007000200007-1	T5	PROCEDIMIENTO	617	634	exploración físic
es-S0212-71992007000200007-1	T6	PROCEDIMIENTO	779	797	exploración física
es-S0212-71992007000200007-1	T7	PROCEDIMIENTO	1010	1031	hemocultivos seriados
es-S0212-71992007000200007-1	T8	PROCEDIMIENTO	1037	1050	TAC de cráneo
es-S0212-71992007000200007-1	T9	PROCEDIMIENTO	1421	1435	punción lumbar
es-S0212-71992007000200007-1	T10	PROCEDIMIENTO	1452	1481	análisis microscópico del LCR
es-S0212-71992007000200007-1	T11	PROCEDIMIENTO	1694	1732	análisis citológico inmunohistoquímico
es-S0212-71992007000200007-1	T12	PROCEDIMIENTO	1873	1898	análisis repetido del LCR
es-S0212-71992007000200007-1	T13	PROCEDIMIENTO	1962	1975	raquicéntesis
es-S0212-71992007000200007-1	T14	PROCEDIMIENTO	2132	2155	tratamiento antibiótico
es-S0212-71992007000200007-1	T15	PROCEDIMIENTO	1166	1204	factores de crecimiento granulocitario
es-S0212-71992007000200007-1	T16	PROCEDIMIENTO	1222	1253	antibióticos de amplio espectro
es-S0212-71992007000200007-1	T17	PROCEDIMIENTO	2077	2088	hemocultivo
es-S0212-71992007000200007-1	T18	PROCEDIMIENTO	207	221	esquema CHOP-R
es-S0212-71992007000200007-1	T19	PROCEDIMIENTO	975	995	exámenes virológicos
es-S0212-71992007000200007-1	T20	PROCEDIMIENTO	1206	1219	antimicóticos
S0004-06142006000600012-1	T1	PROCEDIMIENTO	1055	1058	IHQ
S0004-06142006000600012-1	T2	PROCEDIMIENTO	1483	1486	IHQ
S0004-06142006000600012-1	T3	PROCEDIMIENTO	1614	1616	TC
S0004-06142006000600012-1	T4	PROCEDIMIENTO	949	968	anatomía patológica
S0004-06142006000600012-1	T5	PROCEDIMIENTO	243	262	ecografía abdominal
S0004-06142006000600012-1	T6	PROCEDIMIENTO	111	124	examen físico
S0004-06142006000600012-1	T7	PROCEDIMIENTO	1035	1053	inmunohistoquímica
S0004-06142006000600012-1	T8	PROCEDIMIENTO	1690	1701	nefrectomía
S0004-06142006000600012-1	T9	PROCEDIMIENTO	1905	1916	nefrectomía
S0004-06142006000600012-1	T10	PROCEDIMIENTO	859	886	nefrectomía radical derecha
S0004-06142006000600012-1	T11	PROCEDIMIENTO	1721	1734	quimioterapia
