filename	label	start_span	end_span	text	code	sem_rel	is_abbrev	is_composite	need_context
es-S0376-78922009000200007-1	PROCEDIMIENTO	2490	2497	cirugía	387713003	EXACT	False	False	False
es-S0376-78922009000200007-1	PROCEDIMIENTO	2721	2742	test de monofilamento	134388005	EXACT	False	False	True
es-S0376-78922009000200007-1	PROCEDIMIENTO	500	538	desbridamiento de tejido desvitalizado	36777000	EXACT	False	False	False
es-S0376-78922009000200007-1	PROCEDIMIENTO	554	580	reconstrucción del defecto	122465003	EXACT	False	False	False
es-S0376-78922009000200007-1	PROCEDIMIENTO	623	649	reparación de los tendones	281758003	EXACT	False	False	False
es-S0376-78922009000200007-1	PROCEDIMIENTO	661	693	reconstrucción del nervio tibial	120082001	NARROW	False	False	False
es-S0376-78922009000200007-1	PROCEDIMIENTO	698	722	injertos de nervio sural	27493007	NARROW	False	False	False
es-S0376-78922009000200007-1	PROCEDIMIENTO	725	780	cobertura del defecto con un colgajo de perforantes ALM	1202017008	NARROW	True	False	True
es-S0376-78922009000200007-1	PROCEDIMIENTO	801	881	se diseña un colgajo de 7 x 10 cm en el muslo izquierdo basado en una perforante	1202017008	NARROW	False	False	True
es-S0376-78922009000200007-1	PROCEDIMIENTO	897	904	Doppler	709979004	EXACT	False	False	True
es-S0376-78922009000200007-1	PROCEDIMIENTO	915	956	disección subfascial estándar del colgajo	122459003	NARROW	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	1036	1087	reparar el defecto central y la herniación pulmonar	232629006	NARROW	False	False	True
es-S0376-78922009000400002-1	PROCEDIMIENTO	1089	1150	Se empleó para cubrir el defecto parte del colgajo de epiplón	1202017008	NARROW	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	1352	1364	intervención	387713003	EXACT	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	312	344	apertura de la herida quirúrgica	NO_CODE	NO_CODE	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	376	411	curas diarias con suero fisiológico	225150002	NARROW	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	484	496	intervención	387713003	EXACT	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	49	65	Cirugía Cardíaca	64915003	EXACT	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	501	519	colgajo de epiplon	736532007	EXACT	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	660	689	soporte ventilatorio asistido	40617009	EXACT	False	False	True
es-S0376-78922009000400002-1	PROCEDIMIENTO	691	717	coma inducido por fármacos	281510005	EXACT	False	False	False
es-S0376-78922009000400002-1	PROCEDIMIENTO	948	1030	reconstrucción mediante colgajo de dorsal ancho y material aloplástico (Gore-tex®)	122465003	NARROW	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	111	138	intervenida quirúrgicamente	128303001	EXACT	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	1156	1163	drenaje	122462000	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	1177	1204	explantación de la prótesis	128538000	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	1267	1283	consejo genético	79841006	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	1297	1329	mastectomía profiláctica derecha	447421006	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	1380	1412	biopsia de la pieza de reducción	86273004	NARROW	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	1491	1514	colgajo de dorsal ancho	783408009	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	1540	1552	radioterapia	108290001	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	1739	1760	microcirugía vascular	699091009	EXACT	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	1793	1858	reconstrucción mamaria con colgajo microquirúrgico DIEP bilateral	303445008	NARROW	True	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	1873	1885	explantación	128538000	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	1901	1953	mastectomía profiláctica indicada de la mama derecha	447421006	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	1959	2016	reconstrucción microquirúrgica con colgajo DIEP bilateral	771225007	NARROW	True	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	209	249	mastectomía radical modificada izquierda	726437009	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	2509	2532	autotrasplante de grasa	712822003	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	2571	2591	expansores tisulares	76790002	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	2664	2690	injertos de grasa autóloga	712822003	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	277	299	linfadenectomía axilar	234254000	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	2770	2932	grasa se obtuvo del abdomen y tras su procesamiento con centrifugado se inyectaron 240cc. de grasa autóloga en la región torácica derecha y 200cc. en la izquierda	712822003	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	2968	3051	grasa de los flancos y de la entrepierna, transfiriendo 160cc. en la mama izquierda	764926003	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	3107	3154	liberación de las adherencias de partes blandas	450671005	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	314	366	reconstrucción inmediata con colgajo de dorsal ancho	172057008	EXACT	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	3276	3363	colocar expansores tisulares. Elegimos expansores tisulares mamarios de forma anatómica	319175008	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	3430	3510	hemitórax derecho la implantación del expansor se hizo en un plano retropectoral	319175008	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	369	586	prótesis anatómica texturizada de 475cc (modelo 20636 Polytech®, Polytech Healthand Aesthetics, Dieburg, Alemania) en posición retromuscular en un bolsillo formado por la unión del músculo pectoral con el dorsal ancho	14561009	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	3719	3901	suturando con Vycril® 3/0 una lámina de matriz dérmica Strattice® de 8 x 16cm desde un remanente fibroso hallado en el lugar del borde inferior del pectoral mayor al surco submamario	172119006	NARROW	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	4155	4180	llenado de los expansores	76790002	EXACT	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	4505	4535	expansión de la mama izquierda	319175008	EXACT	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	4568	4580	radioterapia	108290001	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	4697	4784	recambio de los expansores por prótesis definitivas de 380cc., anatómicas, texturizadas	36250008	EXACT	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	5040	5105	reconstrucción de los pezones con colgajos locales en flor de Lys	387628008	NARROW	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	5152	5164	radioterapia	108290001	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	5265	5297	micropigmentación para la areola	428379000	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	5337	5349	intervención	387713003	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	621	653	mamoplastia de reducción derecha	265251007	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	689	736	pedículo inferior para el complejo areola-pezón	237417003	EXACT	False	False	True
es-S0376-78922012000100001-1	PROCEDIMIENTO	744	802	tratamiento adyuvante postoperatorio realizó quimioterapia	394895009	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	872	884	radioterapia	108290001	EXACT	False	False	False
es-S0376-78922012000100001-1	PROCEDIMIENTO	983	995	radioterapia	108290001	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	1218	1333	elongación ósea de los huesos del antebrazo por medio de la colocación de un distractor tipo transfixión, uniplanar	463330007	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	130	148	exploración física	5880005	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	1504	1531	distracción de ambos huesos	463330007	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	1584	1712	se colocaron dos clavos paralelos en situación proximal y dos en posición distal al sitio elegido en la diáfisis de ambos huesos	274478003	NARROW	False	False	True
es-S0376-78922012000300005-1	PROCEDIMIENTO	1730	1740	osteotomía	150062003	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	1859	1889	osteotomia circular incompleta	150062003	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	2052	2084	iniciamos la fase de distracción	463330007	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	2379	2390	distracción	463330007	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	2391	2418	observamos radiológicamente	363680008	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	2533	2555	detener la distracción	NO_CODE	NO_CODE	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	2704	2725	retirar el distractor	128538000	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	2733	2802	efectuar la centralización de la mano sobre la epífisis radial distal	4587009	EXACT	False	False	True
es-S0376-78922012000300005-1	PROCEDIMIENTO	2862	2895	resección diafisiaria en el radio	28555002	NARROW	False	False	True
es-S0376-78922012000300005-1	PROCEDIMIENTO	2906	2953	fijación ósea se realizó con clavos de Kischner	274986006	EXACT	False	False	True
es-S0376-78922012000300005-1	PROCEDIMIENTO	2989	3012	osteotomía en el cúbito	31697000	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	3383	3432	colocamos el distractor en la diáfisis del húmero	463330007	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	3670	3695	corticotomía semicircular	179002007	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	3899	3911	corticotomía	179002007	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	3934	3968	iniciamos el proceso de elongación	305063002	EXACT	False	False	True
es-S0376-78922012000300005-1	PROCEDIMIENTO	4238	4248	radiología	363679005	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	4394	4413	distracción humeral	463330007	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	4435	4455	retirar el distracto	128538000	NARROW	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	4471	4490	artrodesis del codo	58494002	EXACT	False	False	False
es-S0376-78922012000300005-1	PROCEDIMIENTO	460	476	Radiológicamente	363679005	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1151	1176	material de osteosíntesis	NO_CODE	NO_CODE	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1270	1300	Tomografía Axial Computarizada	77477000	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1302	1305	TAC	77477000	EXACT	True	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1322	1358	artrodesis instrumentada desde L1-S1	50172003	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1322	1397	artrodesis instrumentada desde L1-S1 con resección de elementos posteriores	25789004	NARROW	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	151	237	intervenciones para posibilitar la marcha adecuada, así como cirugía de columna lumbar	34289000	NARROW	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1585	1606	angioTAC dorso-lumbar	712813004+713016000	EXACT+EXACT	True	True	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1702	1753	sistema de terapia de vacío en la herida quirúrgica	404915007	EXACT	False	False	True
es-S0376-78922013000300013-1	PROCEDIMIENTO	1799	1834	estudios de imagen y preanestésicos	363679005+182770003	EXACT+EXACT	False	True	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1907	1931	procedimiento quirúrgico	387713003	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1943	1980	desbridamiento del tejido cicatricial	225148005	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	1985	2062	cobertura de las estructuras óseas profundas con un tejido bien vascularizado	288058001	NARROW	False	False	True
es-S0376-78922013000300013-1	PROCEDIMIENTO	2068	2094	cierre del defecto cutáneo	746011009	EXACT	False	False	True
es-S0376-78922013000300013-1	PROCEDIMIENTO	2113	2130	anestesia general	50697003	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	2203	2260	desbridamiento escisional de los bordes de piel invertida	85875009	EXACT	False	False	True
es-S0376-78922013000300013-1	PROCEDIMIENTO	2341	2417	colgajo muscular de dorsal ancho reverso basado en los pedículos secundarios	9353002	NARROW	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	2423	2480	trasposición del mismo al defecto lumbar por tunelización	179826005	NARROW	False	False	True
es-S0376-78922013000300013-1	PROCEDIMIENTO	2483	2529	fijado en el tejido muscular sano perilesional	NO_CODE	NO_CODE	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	2543	2681	drenajes espirativos, 2 en la zona donante y 2 en la zona receptora, quedando uno en el plano submuscular y el otro en el plano subcutáneo	274441001	NARROW	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	2686	2735	cierre de la zona donante fue directo, por planos	118450008	NARROW	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	2753	2791	cierre de la piel de la zona receptora	746011009	EXACT	False	False	True
es-S0376-78922013000300013-1	PROCEDIMIENTO	2810	2833	Friedrich de los bordes	85875009	NARROW	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	2866	2882	colgajo muscular	783408009	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	3037	3046	ecografía	16310003	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	3152	3169	anestesia general	50697003	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	3171	3202	evacuamos un hematoma coagulado	118441006	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	3235	3251	colgajo muscular	783408009	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	331	362	artrodesis pósterolateral L1-L5	178646005	NARROW	False	False	True
es-S0376-78922013000300013-1	PROCEDIMIENTO	331	401	artrodesis pósterolateral L1-L5 más injerto de lámina y sustituto óseo	25789004	NARROW	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	3594	3601	colgajo	1202017008	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	531	580	intervenciones para desbridar el tejido no viable	36777000	NARROW	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	598	610	intervención	387713003	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	612	655	se le colocó un sistema de terapia de vacío	404915007	EXACT	False	False	True
es-S0376-78922013000300013-1	PROCEDIMIENTO	717	739	Cirugía Reconstructiva	122465003	EXACT	False	False	False
es-S0376-78922013000300013-1	PROCEDIMIENTO	781	799	cirugía de columna	392236004	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	1110	1113	TAC	77477000	EXACT	True	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	1206	1232	tratamiento quimioterápico	367336001	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	1644	1667	intervención quirúrgica	387713003	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	1685	1698	traqueostomía	48387007	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	1711	1742	maxilectomía bilateral subtotal	178422006	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	1711	1759	maxilectomía bilateral subtotal con palatectomía	178421004+30683004	NARROW+NARROW	False	True	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	1954	2051	estudio histopatológico realizado con microfotografía de luz y con tinción de hematoxilina/eosina	252416005	NARROW	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	1992	2014	microfotografía de luz	60287000	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	2021	2051	tinción de hematoxilina/eosina	104210008	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	2243	2267	procedimiento quirúrgico	387713003	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	2284	2383	reconstrucción maxilar parcial y de forma temporal con miniplacas de titanio y prótesis aloplástica	232501001+234805003	NARROW+NARROW	False	True	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	2428	2443	cirugía radical	62141006	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	2621	2624	TAC	77477000	EXACT	True	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	390	414	tomografía computarizada	77477000	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	416	418	TC	77477000	EXACT	True	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	596	639	resección marginal de la tumoración maxilar	239349005	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	596	667	resección marginal de la tumoración maxilar mediante abordaje sublabial	239349005	NARROW	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	673	721	informó histopatológico de la pieza de resección	252416005	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	712	721	resección	65801008	EXACT	False	False	False
es-S0376-78922014000100013-1	PROCEDIMIENTO	864	886	radioterapia adyuvante	108290001	NARROW	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	1431	1447	Electromiografía	42803009	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	1449	1452	EMG	42803009	EXACT	True	False	True
es-S0376-78922014000200011-1	PROCEDIMIENTO	1613	1616	RNM	113091000	EXACT	True	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	1637	1676	tratamiento quirúrgico de la tumoración	392022002	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	1694	1717	intervención quirúrgica	387713003	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	1723	1741	anestesia raquídea	16388003	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	1754	1780	resección de la tumoración	392022002	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	1783	1812	liberación del nervio ciático	118880008	NARROW	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	1908	1933	estudio anatomopatológico	252416005	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	2170	2187	Microscópicamente	104157003	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	383	401	exploración física	5880005	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	564	569	tacto	239907008	EXACT	False	False	True
es-S0376-78922014000200011-1	PROCEDIMIENTO	587	605	exploración física	5880005	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	809	837	Resonancia nuclear magnética	113091000	EXACT	False	False	False
es-S0376-78922014000200011-1	PROCEDIMIENTO	839	842	RNM	113091000	EXACT	True	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	1082	1139	terapia de presión negativa, a 125 mmHg de forma contínua	404915007	EXACT	False	False	True
es-S0376-78922014000200012-1	PROCEDIMIENTO	1463	1509	curas a base de solución fisiológica e isodine	225150002	NARROW	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	1512	1544	cubierto con parches de alginato	334530008	NARROW	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	1982	2009	intervenido quirúrgicamente	39228008	EXACT	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	2023	2063	desbridamiento del tejido de granulación	225148005	EXACT	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	2153	2204	colgajos locales para cerrar defectos en conjuntiva	172401007	EXACT	False	False	True
es-S0376-78922014000200012-1	PROCEDIMIENTO	2206	2224	cantotomía lateral	59077004	NARROW	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	2226	2266	injerto de espesor total en canto medial	74688006	NARROW	False	False	True
es-S0376-78922014000200012-1	PROCEDIMIENTO	2269	2381	colgajo frontal músculocutaneo derecho que fijamos al remanente súpero-externo del músculo orbicular del párpado	261138003	NARROW	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	2427	2487	sección del pedículo y el adelgazamiento del colgajo frontal	1202017008	NARROW	False	False	True
es-S0376-78922014000200012-1	PROCEDIMIENTO	2562	2583	miorrafia del frontal	76808009	NARROW	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	2756	2782	adelgazamiento del colgajo	302407000	EXACT	False	False	True
es-S0376-78922014000200012-1	PROCEDIMIENTO	2820	2838	cantopexia lateral	60953002	EXACT	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	2840	2872	liberando el ligamento palpebral	118752004	NARROW	False	False	True
es-S0376-78922014000200012-1	PROCEDIMIENTO	2853	2913	ligamento palpebral y reinsertándolo en el reborde orbitario	66144000	NARROW	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	3067	3089	tratamiento quirúrgico	363679005	EXACT	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	619	634	aseo quirúrgico	288084007	EXACT	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	637	688	desbridamiento de la totalidad del tejido necrótico	36777000	EXACT	False	False	False
es-S0376-78922014000200012-1	PROCEDIMIENTO	710	732	cultivo bacteriológico	104178000	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	1396	1441	Mantuvimos la extremidad en isquemia caliente	816078002	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	1471	1526	reconstrucción secuencial de la extremidad en 2 tiempos	363187007	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	1561	1580	reparación vascular	2119009	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	1664	1725	injerto de vena safena mayor de extremidad inferior izquierda	312141006	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	1769	1840	arcada vasobraquial 10 cm. de injerto, con anastomosis término-terminal	175890004	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	1967	2001	revascularización de la extremidad	233497001	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	2051	2084	fasciotomía anterior de antebrazo	178071007	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	2183	2199	fijación interna	1431002	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	2333	2352	reparación vascular	2119009	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	2365	2428	fijación interna de la fractura de húmero con clavo endomedular	257836008	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	2546	2613	reconstrucción para la cobertura de las estructuras neurovasculares	122465003	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	2658	2714	transposición de colgajo músculo-cutáneo de dorsal ancho	178147002	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	2818	2825	colgajo	1202017008	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	3184	3191	colgajo	1202017008	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	3205	3296	disección cefálicamente sobre la superficie anterior del músculo hasta la zona subescapular	122459003	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	324	339	fijador externo	257838009	EXACT	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	3309	3378	disección submuscular en el plano areolar próximo a la pared torácica	122459003	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	3396	3565	rama descendente de la arteria tóracodorsal, identificando primero las ramas que van hacia el músculo serrato, y la arteria escapular circunfleja, que se ligan y dividen	25381003	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	3681	3688	colgajo	1202017008	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	4052	4068	injertos safenos	175890004	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	4072	4091	reparación vascular	2119009	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	4175	4201	sistema de drenaje cerrado	122462000	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	4226	4284	colgajo realizamos fijación proximal al proceso coracoides	1202017008	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	4355	4394	fijamos al tendón bicipital con suturas	66583008	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	4449	4465	colgajo muscular	783408009	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	4474	4485	fasciotomia	74422001	EXACT	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	4501	4588	injertos de espesor parcial a los 7 días de la trasposición del colgajo de dorsal ancho	1162652005	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	478	496	exploración física	5880005	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	4871	4973	auscultación con doppler manual de 8 MhZ la vascularización del arco palmar superficial y del profundo	765186008	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	4978	5001	colgajo de dorsal ancho	9353002	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	5137	5179	injertos de vena safena a vasos braquiales	233470008	NARROW	False	False	True
es-S0376-78922014000300013-1	PROCEDIMIENTO	5235	5274	retirada del sistema de drenaje cerrado	241031001	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	5372	5386	terapia física	91251008	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	5653	5667	terapia física	91251008	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	681	819	doppler en tiempo real con sonda lineal de alta frecuencia en modo B que muestra flujo con ondas atenuadas en la arteria braquial proximal	710343002	NARROW	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	893	906	doppler color	423736003	EXACT	False	False	False
es-S0376-78922014000300013-1	PROCEDIMIENTO	908	1003	doppler potencia y espectral, sin presencia de flujo en las arteria distales (radial y cubital)	710343002	NARROW	False	False	False
es-S0376-78922015000100011-1	PROCEDIMIENTO	1108	1133	estudio anatomopatológico	252416005	EXACT	False	False	False
es-S0376-78922015000100011-1	PROCEDIMIENTO	1621	1652	haber extirpado cuero cabelludo	450665004	EXACT	False	False	False
es-S0376-78922015000100011-1	PROCEDIMIENTO	1691	1779	ampliar la cirugía y practicar revisión del lecho y resección de isla de cuero cabelludo	72086007	NARROW	False	False	False
es-S0376-78922015000100011-1	PROCEDIMIENTO	1997	2014	fibrobroncoscopia	85765000	EXACT	False	False	False
es-S0376-78922015000100011-1	PROCEDIMIENTO	2026	2028	TC	77477000	EXACT	True	False	False
es-S0376-78922015000100011-1	PROCEDIMIENTO	2148	2158	TC craneal	169066007	EXACT	True	False	False
es-S0376-78922015000100011-1	PROCEDIMIENTO	2397	2432	resección amplia de cuero cabelludo	450665004	NARROW	False	False	False
